dataset,hardness_metric,random_seed,weighting_strategy,Overall_similarity,ks_mean,ks_std,ks_pvalue
Hypothyroid,F1,670488,static,0.6904035029569283,0.3095964970430717,0.3130760760027034,0.1578947368421052
NewThyroid1,Baseline,26226,static,0.7596899224806203,0.2403100775193798,0.2224993843704177,0.2113462961040399
Hypothyroid,F1,670488,self_paced,0.7692665538556367,0.2307334461443632,0.2489770505520887,0.1578947368421052
NewThyroid1,kDN,670488,curriculum,0.7802937576499388,0.2197062423500611,0.191389775079338,0.1702918001328739
NewThyroid1,kDN,670488,static,0.7640758873929009,0.2359241126070991,0.1901553145536231,0.1561101511853175
NewThyroid1,kDN,670488,self_paced,0.8508771929824562,0.1491228070175438,0.0948195299056716,0.193359004374743
NewThyroid1,kDN,116740,curriculum,0.8338433292533661,0.166156670746634,0.1143676056231633,0.1911414579056525
NewThyroid1,kDN,116740,static,0.8027335781313751,0.197266421868625,0.156455909646158,0.1647972417737722
NewThyroid1,kDN,116740,self_paced,0.8253773969808242,0.1746226030191758,0.1540755661939917,0.2507925617914603
NewThyroid1,kDN,26226,curriculum,0.7902896776825785,0.2097103223174214,0.1942035534928833,0.1625656107824196
NewThyroid1,kDN,26226,static,0.757139942880457,0.242860057119543,0.2316733582349215,0.2117240947344454
NewThyroid1,kDN,26226,self_paced,0.7911056711546307,0.2088943288453692,0.2256991885026633,0.2260681522557564
NewThyroid1,DS,670488,curriculum,0.7469400244798042,0.2530599755201958,0.1749022215337719,0.1514146228148969
NewThyroid1,DS,670488,static,0.7565279477764179,0.2434720522235822,0.1738967333473597,0.1564779275462175
NewThyroid1,DS,670488,self_paced,0.8155854753161974,0.1844145246838025,0.1535813063722527,0.1971411065401818
NewThyroid1,DS,116740,curriculum,0.7817217462260303,0.2182782537739697,0.1563290486189078,0.1479330508504586
Hypothyroid,F1,116740,curriculum,0.6204025144066665,0.3795974855933336,0.3453879575279373,0.1052631578947455
NewThyroid1,DS,116740,static,0.7980416156670747,0.2019583843329253,0.1781221770297293,0.2604572487463121
NewThyroid1,DS,116740,self_paced,0.7398000815993472,0.2601999184006527,0.2410089419571832,0.1651571136089347
NewThyroid1,DS,26226,curriculum,0.7242962056303549,0.275703794369645,0.2387642948309811,0.2080587389378395
NewThyroid1,DS,26226,static,0.7254181966544269,0.2745818033455732,0.2278933874037151,0.2076695182037867
NewThyroid1,DS,26226,self_paced,0.7950836393308853,0.2049163606691146,0.2154700834346127,0.1991015646014099
NewThyroid1,DCP,670488,curriculum,0.791513667890657,0.2084863321093431,0.1675777992250227,0.186043882752012
NewThyroid1,DCP,670488,static,0.7254181966544268,0.2745818033455732,0.21440344937438,0.1557475657491684
NewThyroid1,DCP,670488,self_paced,0.8087515299877602,0.1912484700122399,0.1612289973723797,0.172047564250993
NewThyroid1,DCP,116740,curriculum,0.6979804161566708,0.3020195838433293,0.2259877494850657,0.189396237336101
NewThyroid1,DCP,116740,static,0.8187474500203997,0.1812525499796001,0.1522136116080958,0.1695035438870537
NewThyroid1,DCP,116740,self_paced,0.8015095879232966,0.1984904120767034,0.1554580669475985,0.1656376089142632
NewThyroid1,DCP,26226,curriculum,0.7539779681762547,0.2460220318237454,0.1869342025618269,0.1799999114447306
NewThyroid1,DCP,26226,static,0.755405956752346,0.244594043247654,0.2342440074802505,0.2109015553277353
NewThyroid1,DCP,26226,self_paced,0.7867197062423501,0.2132802937576499,0.2063772455194483,0.2299347132467372
NewThyroid1,TD_P,670488,curriculum,0.7636678906568747,0.2363321093431252,0.1958646219569594,0.1427676068621669
Hypothyroid,F1,116740,static,0.6878390872773582,0.3121609127226419,0.3033419700529499,0.1052631578947392
NewThyroid1,TD_P,670488,static,0.7598939208486333,0.2401060791513668,0.2078826449180625,0.1694985607840514
NewThyroid1,TD_P,670488,self_paced,0.7861077111383109,0.2138922888616891,0.181284260514163,0.1636178273834201
NewThyroid1,TD_P,116740,curriculum,0.8491432068543453,0.1508567931456548,0.1159339076043108,0.1797352120407795
NewThyroid1,TD_P,116740,static,0.856079151366789,0.1439208486332109,0.1235325083147491,0.171611279650609
NewThyroid1,TD_P,116740,self_paced,0.828641370869033,0.1713586291309669,0.1086405753429668,0.1618776075823042
NewThyroid1,TD_P,26226,curriculum,0.7147082823337414,0.2852917176662586,0.2128475411083916,0.1535048793480582
NewThyroid1,TD_P,26226,static,0.7492860057119544,0.2507139942880457,0.2061421930115727,0.1595421843536959
NewThyroid1,TD_P,26226,self_paced,0.7714198286413709,0.2285801713586291,0.2202110177775373,0.2139366912782246
NewThyroid1,TD_U,670488,curriculum,0.7555079559363524,0.2444920440636474,0.2088733601872634,0.1922148978696881
NewThyroid1,TD_U,670488,static,0.740922072623419,0.259077927376581,0.2049128828177476,0.1702404698437847
NewThyroid1,TD_U,670488,self_paced,0.8210934312525501,0.17890656874745,0.1603931249620163,0.1640211267467993
NewThyroid1,TD_U,116740,curriculum,0.8495512035903713,0.1504487964096287,0.1200237014762308,0.1689678776939771
NewThyroid1,TD_U,116740,static,0.8545491636066911,0.1454508363933088,0.1107581518504334,0.1938113253140229
NewThyroid1,TD_U,116740,self_paced,0.86515707874337,0.1348429212566299,0.0931619473662371,0.1966899682888122
NewThyroid1,TD_U,26226,curriculum,0.7573439412484702,0.24265605875153,0.207248085619499,0.1386782583857337
Hypothyroid,F1,116740,self_paced,0.716018584744925,0.283981415255075,0.3030249741341957,0.1052631578987036
NewThyroid1,TD_U,26226,static,0.7423500611995104,0.2576499388004896,0.2161923655885787,0.1679799409623837
NewThyroid1,TD_U,26226,self_paced,0.8242554059567523,0.1757445940432476,0.211228661853412,0.2454093465573745
NewThyroid1,CL,670488,curriculum,0.783047735618115,0.2169522643818849,0.1884014665864534,0.1629600725877674
NewThyroid1,CL,670488,static,0.7696858425132599,0.23031415748674,0.2261066782053311,0.1660994743672942
NewThyroid1,CL,670488,self_paced,0.8039575683394532,0.1960424316605467,0.1747845826714684,0.1755836140459672
NewThyroid1,CL,116740,curriculum,0.8324153406772745,0.1675846593227254,0.1463218734611449,0.2306852669759842
NewThyroid1,CL,116740,static,0.7535699714402285,0.2464300285597715,0.1908354304920465,0.1876240847261351
NewThyroid1,CL,116740,self_paced,0.7832517339861281,0.2167482660138719,0.186091410456192,0.1859425327988945
NewThyroid1,CL,26226,curriculum,0.7879436964504285,0.2120563035495715,0.2229106232068917,0.1907193018445409
NewThyroid1,CL,26226,static,0.7227662178702572,0.2772337821297429,0.2343215423880663,0.2079742917022411
NewThyroid1,CL,26226,self_paced,0.7694818441452469,0.2305181558547531,0.2388095200040412,0.1656672909705156
NewThyroid1,CLD,670488,curriculum,0.7600979192166463,0.2399020807833537,0.1949330099893651,0.1641459807175121
NewThyroid1,CLD,670488,static,0.7274581803345573,0.2725418196654426,0.1869815033751754,0.1577973446309203
NewThyroid1,CLD,670488,self_paced,0.7491840065279478,0.2508159934720522,0.1969905569336868,0.1586990342152504
NewThyroid1,CLD,116740,curriculum,0.7950836393308854,0.2049163606691146,0.1542063051536004,0.1579956794973584
NewThyroid1,CLD,116740,static,0.7745818033455734,0.2254181966544267,0.1827491231223574,0.1947353482889778
Hypothyroid,F1,26226,curriculum,0.7036268164611065,0.2963731835388937,0.3031793870855968,0.1052631578947368
NewThyroid1,CLD,116740,self_paced,0.8421052631578947,0.1578947368421052,0.1311565144946996,0.185588749603176
NewThyroid1,CLD,26226,curriculum,0.7400040799673603,0.2599959200326397,0.22378588427969,0.1605710992636883
NewThyroid1,CLD,26226,static,0.7160342717258262,0.2839657282741738,0.2227802750065828,0.2069321619702372
NewThyroid1,CLD,26226,self_paced,0.7832517339861281,0.2167482660138719,0.2198316929956534,0.179945024657598
NewThyroid1,MV,670488,curriculum,0.7645858833129334,0.2354141166870665,0.1888603515881478,0.1634507205163528
NewThyroid1,MV,670488,static,0.7434720522235821,0.2565279477764178,0.1835921278179771,0.1599116432483677
NewThyroid1,MV,670488,self_paced,0.8165034679722563,0.1834965320277437,0.1768407598590579,0.1852883276078098
NewThyroid1,MV,116740,curriculum,0.7794777641778866,0.2205222358221134,0.1745268929760357,0.205399063753969
NewThyroid1,MV,116740,static,0.8122195022439819,0.187780497756018,0.1405679024292968,0.1908018551442023
NewThyroid1,MV,116740,self_paced,0.8667890656874745,0.1332109343125255,0.0932309367931187,0.22675001434773
NewThyroid1,MV,26226,curriculum,0.7275601795185639,0.2724398204814361,0.2259545542567421,0.2081832318576306
NewThyroid1,MV,26226,static,0.6971644226846185,0.3028355773153814,0.2172971426508107,0.1461293589486673
NewThyroid1,MV,26226,self_paced,0.7799877600979191,0.2200122399020807,0.2185376256342197,0.1794240417631295
NewThyroid1,CB,670488,curriculum,0.7619339045287638,0.2380660954712362,0.1780652197213457,0.1693472277904923
NewThyroid1,CB,670488,static,0.7356181150550796,0.2643818849449204,0.1928386225056349,0.1522003802477009
Hypothyroid,F1,26226,static,0.6896998877704702,0.3103001122295297,0.3098191802516378,0.1052631578947368
NewThyroid1,CB,670488,self_paced,0.7852917176662587,0.2147082823337413,0.1941129424439228,0.1764523497457475
NewThyroid1,CB,116740,curriculum,0.7765197878416972,0.2234802121583027,0.1737782940868604,0.1906174907149636
NewThyroid1,CB,116740,static,0.7958996328029375,0.2041003671970624,0.1548806474361002,0.1886568608186913
NewThyroid1,CB,116740,self_paced,0.8648510811913506,0.1351489188086495,0.099217160162202,0.2046672948136671
NewThyroid1,CB,26226,curriculum,0.7173602611179111,0.2826397388820889,0.2322334391396386,0.2076694824818581
NewThyroid1,CB,26226,static,0.7006323949408405,0.2993676050591595,0.2368345496475286,0.1588669578695129
NewThyroid1,CB,26226,self_paced,0.7874337005303959,0.2125662994696042,0.2110657656775011,0.2109554470836934
NewThyroid1,N1,670488,curriculum,0.7949816401468787,0.2050183598531212,0.1663230483622967,0.217363699396615
NewThyroid1,N1,670488,static,0.8233374133006937,0.1766625866993064,0.1622156490097283,0.2439812510924034
NewThyroid1,N1,670488,self_paced,0.7875356997144023,0.2124643002855977,0.1761689795788801,0.1756643385409061
NewThyroid1,N1,116740,curriculum,0.8208894328845369,0.179110567115463,0.1433478692583149,0.1977717190064323
NewThyroid1,N1,116740,static,0.8345573235414117,0.1654426764585883,0.1348671458157381,0.1761603862892824
NewThyroid1,N1,116740,self_paced,0.8180334557323541,0.1819665442676458,0.1284865870746612,0.1901697492481044
NewThyroid1,N1,26226,curriculum,0.8044675642594861,0.195532435740514,0.190573840721793,0.2254263969261964
NewThyroid1,N1,26226,static,0.7680538555691555,0.2319461444308445,0.211500811297844,0.1660601701224793
NewThyroid1,N1,26226,self_paced,0.7894736842105263,0.2105263157894736,0.2193419348660229,0.2141985772894802
Hypothyroid,F1,26226,self_paced,0.7119015636539144,0.2880984363460857,0.3070662645110678,0.1052631578947368
NewThyroid1,N2,670488,curriculum,0.7338841289269685,0.2661158710730314,0.2373395427219372,0.1652365620654082
NewThyroid1,N2,670488,static,0.7211342309261526,0.2788657690738474,0.2174835967955626,0.1654823266808234
NewThyroid1,N2,670488,self_paced,0.7889636882904936,0.2110363117095063,0.1639038976183245,0.1604409997881735
NewThyroid1,N2,116740,curriculum,0.7758057935536516,0.2241942064463484,0.1851668700645159,0.190308368589112
NewThyroid1,N2,116740,static,0.7566299469604244,0.2433700530395757,0.2116552131516369,0.1883967161786528
NewThyroid1,N2,116740,self_paced,0.7938596491228069,0.206140350877193,0.187228719731404,0.2533163114191501
NewThyroid1,N2,26226,curriculum,0.7256221950224399,0.2743778049775601,0.2193303137104788,0.1557251967676664
NewThyroid1,N2,26226,static,0.744594043247654,0.2554059567523459,0.2234953648780064,0.2094267745352127
NewThyroid1,N2,26226,self_paced,0.7946756425948592,0.2053243574051407,0.1766108139382471,0.1590793341225056
NewThyroid1,LSC,670488,curriculum,0.7545899632802937,0.2454100367197062,0.1824765116803582,0.1667594506281347
NewThyroid1,LSC,670488,static,0.7300081599347205,0.2699918400652795,0.1954904237385089,0.1616626450863392
NewThyroid1,LSC,670488,self_paced,0.7425540595675235,0.2574459404324765,0.1892491991464106,0.1586685735460887
NewThyroid1,LSC,116740,curriculum,0.7760097919216647,0.2239902080783354,0.1864395538357127,0.1899915860974073
NewThyroid1,LSC,116740,static,0.793859649122807,0.206140350877193,0.1889554085898892,0.1926751905091987
NewThyroid1,LSC,116740,self_paced,0.8276213790289677,0.1723786209710322,0.1088335595087431,0.1604011751495727
Hypothyroid,F2,670488,curriculum,0.7233745616942587,0.2766254383057411,0.2865016593263637,0.1578947442760979
NewThyroid1,LSC,26226,curriculum,0.718890248878009,0.281109751121991,0.2170364800849071,0.1581825814184153
NewThyroid1,LSC,26226,static,0.7565279477764179,0.2434720522235822,0.2228448984007529,0.2108974860603131
NewThyroid1,LSC,26226,self_paced,0.7891676866585068,0.2108323133414932,0.1966533686789177,0.1614059901748469
NewThyroid1,LSR,670488,curriculum,0.7496940024479805,0.2503059975520195,0.1942195172325682,0.1518024589392423
NewThyroid1,LSR,670488,static,0.7419420644634842,0.2580579355365156,0.1964086392394032,0.1607421752610988
NewThyroid1,LSR,670488,self_paced,0.7557119543043657,0.2442880456956344,0.1734280700732935,0.1566216399920114
NewThyroid1,LSR,116740,curriculum,0.8009995920032641,0.199000407996736,0.1698632808043184,0.160720494241198
NewThyroid1,LSR,116740,static,0.781109751121991,0.2188902488780089,0.193697927504155,0.1956189738856102
NewThyroid1,LSR,116740,self_paced,0.8164014687882497,0.1835985312117503,0.1407449037822868,0.1611632380581839
NewThyroid1,LSR,26226,curriculum,0.7484700122399021,0.2515299877600979,0.242494431184409,0.2097372033483254
NewThyroid1,LSR,26226,static,0.7503059975520197,0.2496940024479804,0.2391567452470423,0.212885667900761
NewThyroid1,LSR,26226,self_paced,0.7472460220318237,0.2527539779681762,0.2209734579006478,0.210932147011628
NewThyroid1,Harmfulness,670488,curriculum,0.8311913504691963,0.1688086495308037,0.1236813185809559,0.2176529196709905
NewThyroid1,Harmfulness,670488,static,0.7873317013463892,0.2126682986536107,0.1747433873828214,0.1620853229598533
NewThyroid1,Harmfulness,670488,self_paced,0.8288453692370461,0.1711546307629539,0.1160443241635515,0.1755974920457192
NewThyroid1,Harmfulness,116740,curriculum,0.8521011831905344,0.1478988168094655,0.1054247302738244,0.1893908830085049
Hypothyroid,F2,670488,static,0.6089469613709448,0.3910530386290552,0.3779654194932504,0.1578947368421052
NewThyroid1,Harmfulness,116740,static,0.8346593227254182,0.1653406772745818,0.141986894220064,0.2054321581421372
Thoracic,Baseline,670488,static,0.5724487785657998,0.4275512214342001,0.3134880143744476,0.1111111111275356
NewThyroid1,Harmfulness,116740,self_paced,0.8130354957160343,0.1869645042839657,0.1714781936042713,0.257039408573648
Thoracic,Baseline,116740,static,0.5650118203309693,0.4349881796690307,0.303912122452306,0.1111111378351674
NewThyroid1,Harmfulness,26226,curriculum,0.7669318645450837,0.2330681354549163,0.2082977179668423,0.1699150819888871
NewThyroid1,Harmfulness,26226,static,0.7668298653610771,0.2331701346389228,0.2153335403054877,0.1857854687321848
Thoracic,Baseline,26226,static,0.5774231678486998,0.4225768321513002,0.3145969762316128,0.111111124271024
NewThyroid1,Harmfulness,26226,self_paced,0.7435740514075887,0.2564259485924113,0.226290885003547,0.20882090441303
NewThyroid1,F1,670488,curriculum,0.7565279477764179,0.2434720522235822,0.202096139279784,0.1587429020270507
NewThyroid1,F1,670488,static,0.7125662994696041,0.2874337005303957,0.2110648291292402,0.153106929090685
NewThyroid1,F1,670488,self_paced,0.7485720114239086,0.2514279885760914,0.1970011194243812,0.1603768618802553
NewThyroid1,F1,116740,curriculum,0.7667278661770706,0.2332721338229293,0.2185248190833227,0.2516364100693994
NewThyroid1,F1,116740,static,0.8020195838433293,0.1979804161566707,0.171787884476395,0.1906991246118194
NewThyroid1,F1,116740,self_paced,0.7864137086903306,0.2135862913096695,0.1831537860949189,0.1966933186155401
NewThyroid1,F1,26226,curriculum,0.7452060383516933,0.2547939616483068,0.2276376372535554,0.2124362602125176
NewThyroid1,F1,26226,static,0.7268461852305181,0.2731538147694818,0.2246931595142894,0.1552694415158697
NewThyroid1,F1,26226,self_paced,0.7340881272949816,0.2659118727050183,0.2097849232374888,0.1594263029648187
NewThyroid1,F2,670488,curriculum,0.72796817625459,0.27203182374541,0.199669544694766,0.1577992084806083
Hypothyroid,F2,670488,self_paced,0.6967476696381324,0.3032523303618675,0.317364178539305,0.1578947368421052
NewThyroid1,F2,670488,static,0.7279681762545899,0.27203182374541,0.2103651507384753,0.1583802318225863
NewThyroid1,F2,670488,self_paced,0.7734598123215014,0.2265401876784985,0.1851464171370153,0.1646202806640555
NewThyroid1,F2,116740,curriculum,0.7517339861281109,0.248266013871889,0.2029927273096387,0.1859449921232439
NewThyroid1,F2,116740,static,0.7738678090575275,0.2261321909424724,0.1937281110946514,0.1919255128200654
NewThyroid1,F2,116740,self_paced,0.7906976744186046,0.2093023255813953,0.1640257881643346,0.1551779940282867
NewThyroid1,F2,26226,curriculum,0.7105263157894737,0.2894736842105264,0.242621263344732,0.2097210994899095
NewThyroid1,F2,26226,static,0.717360261117911,0.2826397388820889,0.2470041184991505,0.2050574843778429
NewThyroid1,F2,26226,self_paced,0.7578539371685027,0.2421460628314973,0.2164509685001508,0.2116722318243242
NewThyroid1,F3,670488,curriculum,0.7166462668298653,0.2833537331701346,0.2168269950856173,0.1568835612984284
NewThyroid1,F3,670488,static,0.7022643818849449,0.2977356181150551,0.2132081601852462,0.147885546092466
NewThyroid1,F3,670488,self_paced,0.758669930640555,0.2413300693594451,0.1817265965041782,0.1637438124147833
NewThyroid1,F3,116740,curriculum,0.8152794777641779,0.1847205222358221,0.1741226155187655,0.2570282278468822
NewThyroid1,F3,116740,static,0.7648918808649531,0.2351081191350469,0.1988618949839728,0.1874389434438914
NewThyroid1,F3,116740,self_paced,0.867095063239494,0.1329049367605059,0.0859439822305085,0.2106595726472518
NewThyroid1,F3,26226,curriculum,0.7446960424316608,0.2553039575683394,0.2247612137427532,0.2063405436965749
Hypothyroid,F2,116740,curriculum,0.6326140176427147,0.3673859823572852,0.336740943968127,0.1052631578947368
NewThyroid1,F3,26226,static,0.7766217870257037,0.2233782129742962,0.20919353794565,0.2128269857458325
NewThyroid1,F3,26226,self_paced,0.7887596899224806,0.2112403100775193,0.2060863665064587,0.1652544845724024
NewThyroid1,F4,670488,curriculum,0.7869237046103631,0.2130762953896368,0.18654677582467,0.1660043481606101
NewThyroid1,F4,670488,static,0.7736638106895143,0.2263361893104854,0.1902776665934191,0.161717025796543
NewThyroid1,F4,670488,self_paced,0.7836597307221541,0.2163402692778457,0.1847940923084654,0.1978565410036877
NewThyroid1,F4,116740,curriculum,0.8084455324357406,0.1915544675642595,0.1299298259937442,0.1548809749727547
Thoracic,kDN,670488,curriculum,0.5527482269503545,0.4472517730496455,0.3204678238819149,0.1111135197117408
NewThyroid1,F4,116740,static,0.7750917992656058,0.2249082007343941,0.1875254373814783,0.1855691448571207
NewThyroid1,F4,116740,self_paced,0.824765401876785,0.175234598123215,0.1600344118686764,0.2635630062177747
Thoracic,kDN,670488,static,0.5279747832939322,0.4720252167060678,0.310728773173325,0.1111111111158971
NewThyroid1,F4,26226,curriculum,0.7821297429620563,0.2178702570379436,0.2185692341313864,0.1717872215917841
NewThyroid1,F4,26226,static,0.7264381884944919,0.2735618115055079,0.2279985001696629,0.1584369788246057
Thoracic,kDN,670488,self_paced,0.5779649330181245,0.4220350669818755,0.3113433824133973,0.1111121970561932
NewThyroid1,F4,26226,self_paced,0.7674418604651162,0.2325581395348836,0.2176163526919284,0.2125311098184071
Thoracic,kDN,116740,curriculum,0.525462962962963,0.474537037037037,0.3196001983201673,0.1111111174923201
Thoracic,kDN,116740,static,0.5211780929866037,0.4788219070133964,0.3104685210049831,0.1111114226700114
Thoracic,kDN,116740,self_paced,0.5348699763593381,0.4651300236406619,0.3249191080448032,0.1111111780213949
Hypothyroid,F2,116740,static,0.5470346399641796,0.4529653600358204,0.3701472457133022,0.1052631578947368
Thoracic,kDN,26226,curriculum,0.5181245074862096,0.4818754925137903,0.3146537666101864,0.1111111111317385
Thoracic,kDN,26226,static,0.5197005516154453,0.4802994483845547,0.3140553102902371,0.1111112740032608
Thoracic,kDN,26226,self_paced,0.5319148936170213,0.4680851063829787,0.3118145842997598,0.1111111111132636
Thoracic,DS,670488,curriculum,0.57102048857368,0.4289795114263199,0.3187538445279412,0.1111140710459732
Thoracic,DS,670488,static,0.5555555555555556,0.4444444444444444,0.309897880147138,0.1111112158834376
Thoracic,DS,670488,self_paced,0.5539302600472813,0.4460697399527187,0.3079565226229513,0.1111111111126656
Thoracic,DS,116740,curriculum,0.5624014972419228,0.4375985027580772,0.3191745374999019,0.1111124566093527
Thoracic,DS,116740,static,0.5628447596532704,0.4371552403467297,0.3202501153172767,0.1111548985116937
Thoracic,DS,116740,self_paced,0.5281717888100866,0.4718282111899133,0.3090754585318027,0.1111111111126703
Hypothyroid,F2,116740,self_paced,0.6382836441451656,0.3617163558548342,0.3398110609087121,0.1052706450019305
Thoracic,DS,26226,curriculum,0.5643223010244287,0.4356776989755713,0.3092516640750021,0.1111114964680735
Thoracic,DS,26226,static,0.560973207249803,0.4390267927501969,0.3168225719912703,0.1111118324897627
Thoracic,DS,26226,self_paced,0.5460500394011033,0.4539499605988967,0.3167632949629876,0.1111111111129879
Thoracic,DCP,670488,curriculum,0.534623719464145,0.465376280535855,0.3071369583713142,0.1111111111125026
Thoracic,DCP,670488,static,0.5148246650906224,0.4851753349093776,0.3206041169381893,0.1111201742529656
Thoracic,DCP,670488,self_paced,0.5897852639873915,0.4102147360126083,0.2983287102297898,0.1111111141566215
Thoracic,DCP,116740,curriculum,0.5291075650118204,0.4708924349881797,0.3214220351446796,0.1115496332792582
Thoracic,DCP,116740,static,0.5159574468085106,0.4840425531914893,0.3191691833171228,0.1111111447994935
Hypothyroid,F2,26226,curriculum,0.6383708691682802,0.3616291308317196,0.3481528827164378,0.1055678355839946
Thoracic,DCP,116740,self_paced,0.5627462568951931,0.4372537431048069,0.296183412507097,0.1111111111125073
Thoracic,DCP,26226,curriculum,0.5241331757289205,0.4758668242710795,0.3113825183978844,0.1111118324902463
Thoracic,DCP,26226,static,0.5267927501970057,0.4732072498029944,0.310377188934192,0.1111116974850212
Thoracic,DCP,26226,self_paced,0.5903270291568165,0.4096729708431835,0.3057333930527452,0.1111827941201397
Thoracic,TD_U,670488,curriculum,0.5794424743892829,0.4205575256107171,0.3042378078408291,0.1111163026280109
Thoracic,TD_U,670488,static,0.5686564223798266,0.4313435776201733,0.3030254324976257,0.1111111378159324
Thoracic,TD_U,670488,self_paced,0.5989460204885737,0.4010539795114263,0.2902037406837779,0.1111135197137123
Thoracic,TD_U,116740,curriculum,0.5615642237982663,0.4384357762017336,0.3118216167051695,0.111116323698658
Thoracic,TD_U,116740,static,0.5400906225374311,0.4599093774625689,0.3184177492686943,0.1111112740032609
Hypothyroid,F2,26226,static,0.6205246294390269,0.3794753705609732,0.3671335217953933,0.1052633620812969
Thoracic,TD_U,116740,self_paced,0.5725965327029158,0.4274034672970843,0.2921414122243772,0.111111113183764
Thoracic,TD_U,26226,curriculum,0.5633372734436564,0.4366627265563436,0.314604362798878,0.1111111949131019
Thoracic,TD_U,26226,static,0.5459022852639874,0.4540977147360125,0.3075730915650869,0.1111111111206494
Thoracic,TD_U,26226,self_paced,0.5643223010244287,0.4356776989755713,0.3059779807453196,0.1111111378159321
Thoracic,CL,670488,curriculum,0.5258569739952719,0.4741430260047281,0.3006949159998314,0.1111111111170556
Thoracic,CL,670488,static,0.5282210401891253,0.4717789598108747,0.288405364790168,0.1111111111125026
Thoracic,CL,670488,self_paced,0.5419129235618597,0.4580870764381403,0.3094558366317633,0.1111111111125154
Thoracic,CL,116740,curriculum,0.5248226950354611,0.4751773049645389,0.3244765626920252,0.1111827941201277
Hypothyroid,F2,26226,self_paced,0.6342654780803517,0.3657345219196483,0.3315230714939446,0.1052631578947368
Thoracic,CL,116740,static,0.527137509850276,0.4728624901497242,0.308501317034795,0.1111111111185985
Thoracic,CL,116740,self_paced,0.5535362490149724,0.4464637509850275,0.325076850322575,0.1111111129544969
Thoracic,CL,26226,curriculum,0.5238869188337273,0.4761130811662726,0.3150749452493264,0.1111111111380249
Thoracic,CL,26226,static,0.5209318360914106,0.4790681639085894,0.3157367471652489,0.1111111111125059
Thoracic,CL,26226,self_paced,0.5369385342789598,0.4630614657210402,0.3124187770642059,0.111111111113895
Thoracic,CLD,670488,curriculum,0.5447202521670608,0.4552797478329393,0.3064939712019596,0.1111111111138941
Thoracic,CLD,670488,static,0.5457545311268716,0.4542454688731285,0.2885464118085102,0.1111111111126217
Thoracic,CLD,670488,self_paced,0.5421591804570527,0.4578408195429472,0.3054383903859117,0.1111111111125661
Thoracic,CLD,116740,curriculum,0.5257584712371945,0.4742415287628053,0.3233551233664681,0.1111115868935787
Hypothyroid,F3,670488,curriculum,0.7630503172083342,0.2369496827916659,0.2600747437972505,0.1578947368421054
Thoracic,CLD,116740,static,0.4960106382978724,0.5039893617021277,0.3219030987319035,0.1111124399201208
Thoracic,CLD,116740,self_paced,0.5509751773049646,0.4490248226950355,0.3208484064325388,0.1111111111126957
Thoracic,CLD,26226,curriculum,0.5199960598896769,0.4800039401103231,0.3088959485494865,0.1111118324897612
Thoracic,CLD,26226,static,0.5133963750985028,0.4866036249014972,0.3119477063347496,0.1111111141560603
Thoracic,CLD,26226,self_paced,0.5493498817966904,0.4506501182033097,0.3075859306416522,0.1111111192490434
Thoracic,MV,670488,curriculum,0.5776694247438929,0.4223305752561071,0.2901230856580404,0.1111113625541157
Thoracic,MV,670488,static,0.5105397951142632,0.4894602048857368,0.316784716831487,0.1111111111128062
Thoracic,MV,670488,self_paced,0.5787529550827423,0.4212470449172577,0.3116273465229754,0.1111111111380249
Thoracic,MV,116740,curriculum,0.5253152088258471,0.4746847911741528,0.3119704269135038,0.1111111111380255
Hypothyroid,F3,670488,static,0.6255487907704296,0.3744512092295705,0.3202945288075406,0.1578947368421052
Thoracic,MV,116740,static,0.4888199369582349,0.5111800630417652,0.3208184512721729,0.1111111125411388
Thoracic,MV,116740,self_paced,0.5655043341213555,0.4344956658786446,0.310783523009303,0.1111111122187972
Thoracic,MV,26226,curriculum,0.5443262411347517,0.4556737588652482,0.3155959194751079,0.1111112158834376
Thoracic,MV,26226,static,0.525856973995272,0.4741430260047281,0.3165351952760253,0.1111111119676431
Thoracic,MV,26226,self_paced,0.5815110323089047,0.4184889676910953,0.3004225645253216,0.1111111114123352
Thoracic,CB,670488,curriculum,0.5323089046493302,0.4676910953506697,0.3042214586956554,0.1111111111143792
Thoracic,CB,670488,static,0.5410756501182034,0.4589243498817967,0.3197358559973171,0.1111111112146393
Thoracic,CB,670488,self_paced,0.5901792750197006,0.4098207249802994,0.2865429021284375,0.1111111780190114
Thoracic,CB,116740,curriculum,0.5058116627265563,0.4941883372734436,0.3207200490730971,0.1111111111158971
Hypothyroid,F3,670488,self_paced,0.7126342538480772,0.2873657461519227,0.2661160011612623,0.1052631578947798
Thoracic,CB,116740,static,0.5431934594168637,0.4568065405831363,0.2993014246629605,0.1115496332797432
Thoracic,CB,116740,self_paced,0.5686564223798267,0.4313435776201733,0.3038088392448316,0.1111114965702102
Thoracic,CB,26226,curriculum,0.5132978723404256,0.4867021276595744,0.3079719409865297,0.1111111111158971
Thoracic,CB,26226,static,0.5434889676910954,0.4565110323089046,0.2863309688228179,0.1111111111571893
Thoracic,CB,26226,self_paced,0.5867316784869977,0.4132683215130023,0.3225517484358888,0.1111266823342405
Thoracic,N1,670488,curriculum,0.551566193853428,0.448433806146572,0.3186537466561148,0.1111111197566848
Thoracic,N1,670488,static,0.5461485421591804,0.4538514578408196,0.3146241044377765,0.1111111116544907
