dataset,hardness_metric,seed,weighting_strategy,mean_similarity,mean_real_score,mean_synth_score,std_real_score,std_synth_score,score_difference,calculated_difference,difference_score
HeartCleveland,TD_P,26226,static,0.748378891769415,0.3679938119182415,0.3374604543258633,0.0119573997601307,0.0108254202958899,0.0305333575923781,0.030533357592378185,0.030533357592378185
Thoracic,kDN,26226,self_paced,0.8682271451010554,0.4786667857336502,0.3907813247442251,0.000346644312824,0.0045974841628,0.087885460989425,0.08788546098942507,0.08788546098942507
HeartCleveland,TD_P,26226,self_paced,0.7136970128282991,0.3679938119182415,0.2876277679876715,0.0119573997601307,0.0307194727836724,0.08036604393057,0.08036604393057001,0.08036604393057001
HeartCleveland,TD_U,670488,curriculum,0.71372458301842,0.3732530435612901,0.2630215621746072,0.0316464799305164,0.0499526774906328,0.1102314813866828,0.11023148138668287,0.11023148138668287
Thoracic,DS,670488,curriculum,0.8610850581151358,0.4784437912427415,0.4050107506574575,0.0002279518959337,0.0011776956739832,0.0734330405852839,0.07343304058528399,0.07343304058528399
HeartCleveland,TD_U,670488,static,0.7201010043794415,0.3732530435612901,0.2722390925416321,0.0316464799305164,0.0484600716360386,0.101013951019658,0.10101395101965799,0.10101395101965799
HeartCleveland,TD_U,670488,self_paced,0.7304979508452255,0.3732530435612901,0.2801058850610693,0.0316464799305164,0.0501751104425226,0.0931471585002208,0.09314715850022076,0.09314715850022076
Thoracic,DS,670488,static,0.8687709860670243,0.4784437912427415,0.4027348163042026,0.0002279518959337,0.0005728915185312,0.0757089749385389,0.0757089749385389,0.0757089749385389
HeartCleveland,TD_U,116740,curriculum,0.7788675087731126,0.3737370147418805,0.3020969608294376,0.0213803834409053,0.0213901264080059,0.0716400539124428,0.07164005391244288,0.07164005391244288
HeartCleveland,TD_U,116740,static,0.7333616071484904,0.3737370147418805,0.2945095542887477,0.0213803834409053,0.0222001643296652,0.0792274604531328,0.07922746045313278,0.07922746045313278
Thoracic,DS,670488,self_paced,0.8768479956748358,0.4784437912427415,0.3862054704964595,0.0002279518959337,0.0040191356039576,0.092238320746282,0.09223832074628202,0.09223832074628202
HeartCleveland,TD_U,116740,self_paced,0.7272109504078622,0.3737370147418805,0.2946947947596113,0.0213803834409053,0.0186572403821442,0.0790422199822692,0.07904221998226918,0.07904221998226918
Thoracic,DS,116740,curriculum,0.8653785603859668,0.4774288642191728,0.4075409286318462,0.0002054730622821,0.0013768726964867,0.0698879355873265,0.06988793558732659,0.06988793558732659
HeartCleveland,TD_U,26226,curriculum,0.7482304847273191,0.3679938119182415,0.2917082017049801,0.0119573997601307,0.0335356452744381,0.0762856102132613,0.07628561021326141,0.07628561021326141
HeartCleveland,TD_U,26226,static,0.7039672877702325,0.3679938119182415,0.2838578151060082,0.0119573997601307,0.0370461916137296,0.0841359968122332,0.08413599681223327,0.08413599681223327
Thoracic,DS,116740,static,0.871163617776178,0.4774288642191728,0.4057312248519601,0.0002054730622821,0.0004504173255979,0.0716976393672126,0.07169763936721268,0.07169763936721268
HeartCleveland,TD_U,26226,self_paced,0.7219406156764621,0.3679938119182415,0.2854081221886966,0.0119573997601307,0.0231047703030443,0.0825856897295448,0.08258568972954489,0.08258568972954489
HeartCleveland,CL,670488,curriculum,0.7482429876258678,0.3732530435612901,0.3026202529413167,0.0316464799305164,0.057520166827053,0.0706327906199734,0.07063279061997335,0.07063279061997335
Thoracic,DS,116740,self_paced,0.8706333258183996,0.4774288642191728,0.3988458835811707,0.0002054730622821,0.0015265352067974,0.078582980638002,0.07858298063800212,0.07858298063800212
HeartCleveland,CL,670488,static,0.7501537056491636,0.3732530435612901,0.2970721617736504,0.0316464799305164,0.0590652878418693,0.0761808817876397,0.07618088178763965,0.07618088178763965
HeartCleveland,CL,670488,self_paced,0.6971470227604154,0.3732530435612901,0.2599727732335513,0.0316464799305164,0.0466983149131286,0.1132802703277388,0.1132802703277388,0.1132802703277388
Thoracic,DS,26226,curriculum,0.8666198431121199,0.4786667857336502,0.4039918380226703,0.000346644312824,0.0014756903716277,0.0746749477109798,0.07467494771097988,0.07467494771097988
Hypothyroid,DS,116740,static,0.8177093356437323,0.3954090326277897,0.3167486890189074,4.9205967656114654e-05,0.0002904225992596,0.0786603436088822,0.0786603436088823,0.0786603436088823
HeartCleveland,CL,116740,curriculum,0.7485302255120284,0.3737370147418805,0.3319943290214698,0.0213803834409053,0.0091483252256863,0.0417426857204106,0.04174268572041068,0.04174268572041068
HeartCleveland,CL,116740,static,0.7462011994793893,0.3737370147418805,0.3296007703274657,0.0213803834409053,0.0077184033266733,0.0441362444144148,0.04413624441441477,0.04413624441441477
Thoracic,DS,26226,static,0.8588282989223773,0.4786667857336502,0.4069968395193237,0.000346644312824,0.0001405138597019,0.0716699462143264,0.07166994621432649,0.07166994621432649
HeartCleveland,CL,116740,self_paced,0.7188610775791312,0.3737370147418805,0.2901996717769821,0.0213803834409053,0.0128855986764791,0.0835373429648984,0.0835373429648984,0.0835373429648984
Thoracic,DS,26226,self_paced,0.8636283082759615,0.4786667857336502,0.3809039171717428,0.000346644312824,0.0039268082881397,0.0977628685619073,0.09776286856190736,0.09776286856190736
HeartCleveland,CL,26226,curriculum,0.7350508044381175,0.3679938119182415,0.3094529817722944,0.0119573997601307,0.0378683375835368,0.058540830145947,0.058540830145947076,0.058540830145947076
HeartCleveland,CL,26226,static,0.7305482717395396,0.3679938119182415,0.3120805305854853,0.0119573997601307,0.0433046524548433,0.0559132813327561,0.05591328133275619,0.05591328133275619
Thoracic,DCP,670488,curriculum,0.8640410103198145,0.4784437912427415,0.3831206107538918,0.0002279518959337,0.009614418425767,0.0953231804888496,0.09532318048884969,0.09532318048884969
HeartCleveland,CL,26226,self_paced,0.7097952660520422,0.3679938119182415,0.2731407490320712,0.0119573997601307,0.0146876458849159,0.0948530628861702,0.09485306288617029,0.09485306288617029
HeartCleveland,CLD,670488,curriculum,0.7591735572603202,0.3732530435612901,0.306045408544922,0.0316464799305164,0.0582566197914481,0.067207635016368,0.06720763501636806,0.06720763501636806
Thoracic,DCP,670488,static,0.8779151475481267,0.4784437912427415,0.387979358068508,0.0002279518959337,0.0015466844458135,0.0904644331742334,0.09046443317423353,0.09046443317423353
HeartCleveland,CLD,670488,static,0.7493548761430042,0.3732530435612901,0.2960586222812513,0.0316464799305164,0.058732753413958,0.0771944212800387,0.07719442128003878,0.07719442128003878
HeartCleveland,CLD,670488,self_paced,0.6965073693883859,0.3732530435612901,0.2580695273751488,0.0316464799305164,0.0471922551884483,0.1151835161861413,0.11518351618614125,0.11518351618614125
Thoracic,DCP,670488,self_paced,0.861967729217869,0.4784437912427415,0.4130941928205067,0.0002279518959337,0.0014490461935091,0.0653495984222347,0.06534959842223481,0.06534959842223481
HeartCleveland,CLD,116740,curriculum,0.7485516507670146,0.3737370147418805,0.3330665221183816,0.0213803834409053,0.0066584664730582,0.0406704926234988,0.040670492623498866,0.040670492623498866
HeartCleveland,CLD,116740,static,0.75193117161891,0.3737370147418805,0.3378023928570265,0.0213803834409053,0.0063465939350852,0.0359346218848539,0.03593462188485397,0.03593462188485397
Thoracic,DCP,116740,curriculum,0.8734618279352454,0.4774288642191728,0.389484755571226,0.0002054730622821,0.0015088750221717,0.0879441086479467,0.08794410864794677,0.08794410864794677
HeartCleveland,CLD,116740,self_paced,0.7156586438061259,0.3737370147418805,0.2812965020565947,0.0213803834409053,0.0154561505425958,0.0924405126852858,0.0924405126852858,0.0924405126852858
Thoracic,DCP,116740,static,0.8807944038782,0.4774288642191728,0.3879712482887563,0.0002054730622821,0.0003413519929185,0.0894576159304164,0.08945761593041651,0.08945761593041651
HeartCleveland,CLD,26226,curriculum,0.7399778421702411,0.3679938119182415,0.3354964806880491,0.0119573997601307,0.018712001604475,0.0324973312301923,0.03249733123019238,0.03249733123019238
HeartCleveland,CLD,26226,static,0.7479946874434205,0.3679938119182415,0.3404064574960424,0.0119573997601307,0.0202487705485011,0.027587354422199,0.027587354422199062,0.027587354422199062
Thoracic,DCP,116740,self_paced,0.8635241536990163,0.4774288642191728,0.4077803873097337,0.0002054730622821,0.0042486046396887,0.0696484769094391,0.0696484769094391,0.0696484769094391
HeartCleveland,CLD,26226,self_paced,0.7108774134269024,0.3679938119182415,0.2728475021648945,0.0119573997601307,0.0259756404770826,0.0951463097533469,0.09514630975334698,0.09514630975334698
HeartCleveland,MV,670488,curriculum,0.7278106152889724,0.3732530435612901,0.2814851880384275,0.0316464799305164,0.0495654584231456,0.0917678555228626,0.0917678555228626,0.0917678555228626
Thoracic,DCP,26226,curriculum,0.8823828235175057,0.4786667857336502,0.3859123889809372,0.000346644312824,0.0003332684853207,0.0927543967527129,0.09275439675271296,0.09275439675271296
Hypothyroid,DS,116740,self_paced,0.7966691287048843,0.3954090326277897,0.3396708126046086,4.9205967656114654e-05,0.0006815918600467,0.055738220023181,0.05573822002318113,0.05573822002318113
HeartCleveland,MV,670488,static,0.7106392442787154,0.3732530435612901,0.2710843863045237,0.0316464799305164,0.047977819522815,0.1021686572567664,0.10216865725676638,0.10216865725676638
HeartCleveland,MV,670488,self_paced,0.7522331786220885,0.3732530435612901,0.2976010564156153,0.0316464799305164,0.0514947201076976,0.0756519871456747,0.07565198714567478,0.07565198714567478
Thoracic,DCP,26226,static,0.8682132235443383,0.4786667857336502,0.3803189322142569,0.000346644312824,0.0015551143644985,0.0983478535193932,0.09834785351939329,0.09834785351939329
HeartCleveland,MV,116740,curriculum,0.7206070024542194,0.3737370147418805,0.2937671071029137,0.0213803834409053,0.0124948731083556,0.0799699076389668,0.07996990763896678,0.07996990763896678
HeartCleveland,MV,116740,static,0.7175170167979124,0.3737370147418805,0.2884077965242038,0.0213803834409053,0.0166412842518761,0.0853292182176767,0.0853292182176767,0.0853292182176767
Thoracic,DCP,26226,self_paced,0.8683032483605664,0.4786667857336502,0.4144924597768712,0.000346644312824,0.0043225224593501,0.0641743259567789,0.06417432595677897,0.06417432595677897
HeartCleveland,MV,116740,self_paced,0.7441526389559033,0.3737370147418805,0.3080109768977704,0.0213803834409053,0.0208674478495103,0.0657260378441101,0.06572603784411007,0.06572603784411007
HeartCleveland,MV,26226,curriculum,0.7160724355990106,0.3679938119182415,0.2899848968945291,0.0119573997601307,0.0318018856997331,0.0780089150237123,0.07800891502371238,0.07800891502371238
HeartCleveland,MV,26226,static,0.7236803293495011,0.3679938119182415,0.3014250442622699,0.0119573997601307,0.029183167146612,0.0665687676559715,0.06656876765597158,0.06656876765597158
HeartCleveland,MV,26226,self_paced,0.7363594522252803,0.3679938119182415,0.3114355417374406,0.0119573997601307,0.0324107617318935,0.0565582701808008,0.056558270180800896,0.056558270180800896
HeartCleveland,CB,670488,curriculum,0.7249256257056244,0.3732530435612901,0.2831727877533281,0.0316464799305164,0.0465592312156834,0.0900802558079619,0.09008025580796197,0.09008025580796197
HeartCleveland,CB,670488,static,0.728105975788931,0.3732530435612901,0.2833530087035366,0.0316464799305164,0.0493806917870814,0.0899000348577535,0.0899000348577535,0.0899000348577535
HeartCleveland,CB,670488,self_paced,0.7727201432429127,0.3732530435612901,0.3009264321857644,0.0316464799305164,0.0543947578324082,0.0723266113755257,0.07232661137552565,0.07232661137552565
HeartCleveland,CB,116740,curriculum,0.730653598541992,0.3737370147418805,0.3020107454869272,0.0213803834409053,0.0164341915535984,0.0717262692549532,0.07172626925495329,0.07172626925495329
HeartCleveland,CB,116740,static,0.7167158389496131,0.3737370147418805,0.2854151704163477,0.0213803834409053,0.0172261894733788,0.0883218443255328,0.0883218443255328,0.0883218443255328
HeartCleveland,CB,116740,self_paced,0.7466807518075523,0.3737370147418805,0.3016002203528656,0.0213803834409053,0.0201799964314233,0.0721367943890149,0.07213679438901488,0.07213679438901488
HeartCleveland,CB,26226,curriculum,0.7274081460139974,0.3679938119182415,0.3049092987080798,0.0119573997601307,0.0288915972235427,0.0630845132101616,0.06308451321016167,0.06308451321016167
HeartCleveland,CB,26226,static,0.7138257758163271,0.3679938119182415,0.2734359568893972,0.0119573997601307,0.0257021724410613,0.0945578550288442,0.09455785502884428,0.09455785502884428
Hypothyroid,DS,26226,curriculum,0.8184156083887463,0.400504710464352,0.3153326452480088,4.435293679571391e-05,7.979745249251699e-05,0.0851720652163432,0.08517206521634318,0.08517206521634318
HeartCleveland,CB,26226,self_paced,0.7176710200807365,0.3679938119182415,0.3004411119108414,0.0119573997601307,0.032493175539729,0.0675527000074001,0.0675527000074001,0.0675527000074001
HeartCleveland,N1,670488,curriculum,0.7626142880677313,0.3732530435612901,0.2899260253145249,0.0316464799305164,0.0548880440464218,0.0833270182467652,0.0833270182467652,0.0833270182467652
HeartCleveland,N1,670488,static,0.7558842879707445,0.3732530435612901,0.2863081933961717,0.0316464799305164,0.0544102676618405,0.0869448501651184,0.08694485016511838,0.08694485016511838
HeartCleveland,N1,670488,self_paced,0.7365367826657312,0.3732530435612901,0.2860797178459277,0.0316464799305164,0.0500135350583987,0.0871733257153624,0.0871733257153624,0.0871733257153624
HeartCleveland,N1,116740,curriculum,0.7484889368890927,0.3737370147418805,0.3236960938188191,0.0213803834409053,0.0070894665809311,0.0500409209230613,0.050040920923061394,0.050040920923061394
HeartCleveland,N1,116740,static,0.7529688238151991,0.3737370147418805,0.323360334005176,0.0213803834409053,0.0078038319294558,0.0503766807367045,0.05037668073670448,0.05037668073670448
HeartCleveland,N1,116740,self_paced,0.7297846702302777,0.3737370147418805,0.2949389721133639,0.0213803834409053,0.0165115410567379,0.0787980426285166,0.07879804262851658,0.07879804262851658
HeartCleveland,N1,26226,curriculum,0.7025538460133952,0.3679938119182415,0.2796231163509498,0.0119573997601307,0.0310639714549982,0.0883706955672917,0.08837069556729171,0.08837069556729171
HeartCleveland,N1,26226,static,0.7303419785117355,0.3679938119182415,0.3050360437879564,0.0119573997601307,0.0274820443232199,0.062957768130285,0.06295776813028509,0.06295776813028509
HeartCleveland,N1,26226,self_paced,0.7174632932096161,0.3679938119182415,0.2806837057499008,0.0119573997601307,0.0279732766245356,0.0873101061683406,0.08731010616834067,0.08731010616834067
HeartCleveland,N2,670488,curriculum,0.7328149808658474,0.3732530435612901,0.2838547291483937,0.0316464799305164,0.0473236115354434,0.0893983144128964,0.08939831441289636,0.08939831441289636
HeartCleveland,N2,670488,static,0.7145225987083378,0.3732530435612901,0.2693885549019859,0.0316464799305164,0.0476128846598489,0.1038644886593042,0.1038644886593042,0.1038644886593042
HeartCleveland,N2,670488,self_paced,0.7326150001607034,0.3732530435612901,0.2820718599568836,0.0316464799305164,0.0527547594105857,0.0911811836044065,0.09118118360440647,0.09118118360440647
HeartCleveland,N2,116740,curriculum,0.72514589475785,0.3737370147418805,0.2783146168474549,0.0213803834409053,0.0248749254430652,0.0954223978944255,0.09542239789442558,0.09542239789442558
HeartCleveland,N2,116740,static,0.7179987355305358,0.3737370147418805,0.28720855707031,0.0213803834409053,0.0194250907734649,0.0865284576715704,0.08652845767157047,0.08652845767157047
HeartCleveland,N2,116740,self_paced,0.732808205600082,0.3737370147418805,0.3010984413770597,0.0213803834409053,0.017960441841252,0.0726385733648208,0.07263857336482077,0.07263857336482077
Hypothyroid,DS,26226,static,0.8160167931806871,0.400504710464352,0.3142962910178331,4.435293679571391e-05,0.0002660828015185,0.0862084194465189,0.08620841944651891,0.08620841944651891
HeartCleveland,N2,26226,curriculum,0.7131066048413902,0.3679938119182415,0.2926984965061641,0.0119573997601307,0.0312111620244813,0.0752953154120773,0.0752953154120774,0.0752953154120774
HeartCleveland,N2,26226,static,0.7221076856007188,0.3679938119182415,0.2914081205879655,0.0119573997601308,0.0199095380153642,0.076585691330276,0.07658569133027598,0.07658569133027598
